Name,SRR1140994,SRR1140995,SRR1142422,SRR1142423
Smp_341030.1,37.959,139.926,86.469,291.521
Smp_341030.2,1.044,10.078,5.068,4.479
Smp_341040.1,100.0,369.0,276.0,445.0
Smp_341050.1,143.816,444.553,453.871,623.184
Smp_341060.1,207.0,515.0,609.0,669.0
Smp_341070.1,151.0,524.0,379.0,676.0
Smp_341080.1,4698.0,17829.0,14289.0,15953.0
Smp_341090.1,22.0,73.0,69.0,80.0
Smp_341090.2,0.0,0.0,0.0,0.0
Smp_341100.1,204.0,548.0,660.0,759.0
Smp_341110.1,521.535,1549.659,1446.611,2032.109
Smp_341120.1,128.0,277.115,331.266,458.566
Smp_341130.1,0.0,14.555,0.0,0.0
Smp_341140.1,35.0,245.0,105.0,312.0
Smp_341150.1,22.0,78.0,38.0,43.0
Smp_341160.1,1097.0,2454.0,2377.212,2936.865
Smp_341160.2,0.0,0.0,659.788,375.135
Smp_341170.1,266.108,1196.832,947.7,1198.255
Smp_341180.1,201.822,752.063,510.137,613.57
Smp_341190.1,0.0,0.0,1.0,3.209
Smp_341200.1,328.515,754.292,903.92,1181.288
Smp_341200.2,11.485,369.708,377.08,448.712
Smp_341210.1,7.0,8.0,2.0,11.0
Smp_341220.1,67.0,209.0,151.0,202.0
Smp_341230.1,381.0,1211.0,1151.0,2015.0
Smp_341240.1,79.0,357.0,222.0,218.0
Smp_341250.1,0.0,0.0,0.0,0.0
Smp_341260.1,74.0,173.0,113.0,113.0
Smp_341270.1,11.0,23.0,24.0,47.0
Smp_341280.1,10.114,29.477,50.047,51.898
Smp_341290.1,90.454,487.419,294.78,430.029
Smp_341300.1,862.0,2121.278,2020.417,2984.399
Smp_341300.2,0.0,35.722,6.583,19.601
Smp_341310.1,4.0,44.0,16.0,41.0
Smp_341320.1,37.0,141.0,97.531,175.0
Smp_341320.2,0.0,0.0,12.802,0.0
Smp_341330.1,227.0,627.0,589.0,561.0
Smp_341340.1,0.0,0.0,0.0,0.0
Smp_341350.1,4.0,8.095,20.986,27.082
Smp_341360.1,60.0,278.0,181.0,241.0
Smp_341370.1,52.0,112.0,77.0,110.0
Smp_341380.1,0.0,4.0,0.0,1.0
Smp_341390.1,3.0,19.0,1.0,11.0
Smp_341400.1,344.0,908.0,1154.0,1526.0
Smp_341410.1,2.0,12.0,17.0,8.0
Smp_341420.1,1.0,8.0,22.0,41.0
Smp_341430.1,1366.345,4625.779,4514.085,6232.186
Smp_341440.1,73.0,124.0,172.0,195.0
Smp_341450.1,91.0,551.0,297.0,365.0
Smp_341460.1,7.0,23.0,25.0,21.0
Smp_341470.1,23.0,54.0,74.0,75.0
Smp_341490.1,26.001,170.297,130.0,167.001
Smp_341500.1,7.0,13.0,25.0,8.0
Smp_341510.1,7.0,18.0,37.0,31.0
Smp_341520.1,6.118,13.449,35.705,33.48
Smp_341530.1,137.0,417.0,451.0,317.0
Smp_341540.1,0.0,0.0,0.0,0.0
Smp_341550.1,79.0,334.0,247.0,323.0
Smp_341560.1,69.0,199.0,233.0,206.0
Smp_341570.1,51.0,216.0,145.0,275.0
Smp_341580.1,276.781,727.747,513.391,871.103
Smp_341580.2,80.219,334.253,201.609,259.897
Smp_341590.1,1185.904,2808.681,2029.202,3078.457
Smp_341590.2,9.096,57.319,13.798,28.543
Smp_341600.1,6.108,55.216,20.571,56.975
Smp_341610.1,0.0,0.0,0.0,0.0
Smp_341620.1,1117.0,2264.0,2893.0,3489.0
Smp_341630.1,138.0,381.0,426.0,424.0
Smp_341640.1,9.0,108.0,64.0,153.0
Smp_341650.1,211.713,674.361,814.104,806.133
Smp_341660.1,976.0,1746.0,2094.0,3893.0
Smp_341670.1,0.0,0.0,0.0,5.0
Smp_341680.1,206.722,553.511,650.0,640.661
Smp_341690.1,240.0,988.0,740.0,1113.0
Smp_341700.1,563.0,2997.0,2696.0,3316.0
Smp_341710.1,501.0,621.0,1528.0,899.0
Smp_341720.1,71.0,335.0,232.0,324.0
Smp_341730.1,160.0,549.0,663.0,775.0
Smp_341740.1,57.0,178.0,116.0,172.0
Smp_341750.1,356.0,1470.0,1712.0,1931.0
Smp_341760.1,0.0,0.0,0.0,0.0
Smp_341770.1,49.903,151.255,104.732,207.771
Smp_341780.1,45.0,155.0,124.0,88.0
Smp_341790.1,408.0,1534.0,993.0,1061.0
Smp_341800.1,753.462,1678.906,1681.534,2870.517
Smp_341810.1,32.0,118.0,110.0,123.0
Smp_341820.1,9.0,3.0,8.0,11.0
Smp_341830.1,323.0,1181.0,844.0,1231.0
Smp_341840.1,65.126,191.79,191.063,269.422
Smp_341850.1,0.0,0.0,0.0,0.0
Smp_341850.2,0.0,0.0,0.0,0.0
Smp_341850.3,0.0,0.0,0.0,0.0
Smp_341860.1,324.997,1022.025,1120.037,1458.938
Smp_341870.1,203.0,588.0,771.0,914.0
Smp_341880.1,4.0,42.0,20.0,75.78
Smp_341890.1,537.0,1770.0,1436.0,3556.0
Smp_341900.1,21.237,54.592,62.821,80.325
Smp_341900.2,256.48,597.452,639.062,1006.837
Smp_341910.1,18.0,33.0,64.0,44.0
Smp_341920.1,318.0,1367.0,1066.0,1285.0
Smp_341930.1,295.0,1011.0,734.0,1313.0
Smp_341940.1,3.0,16.0,7.0,9.0
Smp_341950.1,261.0,869.0,898.0,1280.0
Smp_341960.1,67.0,229.0,159.0,291.0
Smp_341970.1,9.0,31.0,4.0,19.0
Smp_341980.1,153.273,357.21,402.563,460.447
Smp_341990.1,136.0,688.0,618.0,752.0
Smp_342000.1,3.0,3.0,8.0,4.0
Smp_342010.1,7.145,16.196,20.518,34.375
Smp_342020.1,44.0,278.0,222.0,364.0
Smp_342030.1,310.0,843.0,811.0,1010.0
Smp_342040.1,7.0,39.0,15.0,43.0
Smp_342050.1,2.0,14.0,16.0,16.0
Smp_342060.1,709.902,2278.696,1904.848,2725.637
Smp_342070.1,160.139,521.31,427.748,795.937
Smp_342080.1,25.955,93.925,85.695,239.581
Smp_342080.2,276.045,930.075,583.305,1359.419
Smp_342090.1,173.601,703.151,480.495,707.21
Smp_342100.1,4.0,31.0,25.0,41.0
Smp_342110.1,120.0,218.0,302.0,294.0
Smp_342120.1,0.0,4.0,0.0,4.0
Smp_342130.1,493.0,1300.959,1362.989,2052.907
Smp_342140.1,7.03,6.825,1.793,17.515
Smp_342150.1,3.0,0.0,0.0,0.0
Smp_342160.1,237.489,718.043,615.995,976.677
Smp_342170.1,914.942,2957.818,2731.701,3603.0
Smp_342180.1,88.0,402.0,379.0,430.0
Smp_342190.1,1332.0,3999.0,2760.0,4491.0
Smp_342200.1,4.945,44.655,11.091,17.391
Smp_342210.1,1.0,18.014,10.031,9.004
Smp_342230.1,13.0,48.0,75.0,94.0
Smp_342240.1,125.666,346.014,206.965,394.576
Smp_342240.2,3.334,2.806,6.916,21.157
Smp_342250.1,91.0,421.951,313.715,366.081
Smp_342250.2,0.0,1.049,3.285,10.919
Smp_342260.1,9.0,0.0,33.0,65.0
Smp_342260.2,0.0,36.0,0.0,0.0
Smp_342270.1,4.0,3.0,23.0,46.0
Smp_342280.1,17.0,4.103,4.0,17.0
Smp_342290.1,27.0,96.0,147.0,124.0
Smp_342300.1,7.276,11.406,12.804,13.206
Smp_342310.1,0.0,7.0,0.0,7.0
Smp_342320.1,0.0,0.0,0.0,0.0
Smp_342330.1,664.0,2088.0,1657.0,3269.0
Smp_342340.1,0.0,16.0,0.0,0.0
Smp_342350.1,27.0,49.0,54.0,75.0
Smp_342360.1,46.559,104.78,75.062,195.613
Smp_342370.1,3.0,4.0,0.0,0.0
Smp_342380.1,7.0,14.254,15.77,21.64
Smp_342390.1,0.0,0.0,4.0,0.0
Smp_342400.1,748.0,2165.994,2225.964,2680.99
Smp_342410.1,31.981,188.476,77.014,199.4
Smp_342420.1,71.857,308.084,217.398,298.591
Smp_342430.1,0.0,0.0,0.0,0.0
Smp_342440.1,7.524,95.153,83.66,102.754
Smp_342450.1,52.0,150.0,81.0,130.0
Smp_342460.1,21.0,85.0,69.0,36.0
Smp_342470.1,98.09,282.198,235.965,388.264
Smp_342480.1,68.775,248.078,290.928,359.16
Smp_342480.2,0.0,0.0,0.0,0.0
Smp_342490.1,10.822,23.858,66.782,36.824
Smp_342500.1,11.0,15.006,33.377,23.604
Smp_342510.1,2.0,18.0,9.0,20.0
Smp_342520.1,3.0,35.0,19.0,14.0
Smp_342530.1,5.561,36.0,30.589,21.363
Smp_342540.1,47.0,129.0,134.0,183.0
Smp_342550.1,51.138,191.681,170.851,210.398
Smp_342560.1,5.0,32.0,12.0,39.0
Smp_342570.1,126.0,508.0,410.0,758.0
Smp_342580.1,13.639,46.964,16.102,30.574
Smp_342590.1,4.169,56.532,73.319,119.527
Smp_342600.1,70.0,235.0,87.0,143.0
Smp_342610.1,233.691,624.141,641.323,745.505
Smp_342610.2,0.0,61.839,28.876,125.525
Smp_342620.1,0.0,51.959,43.217,295.794
Smp_342620.2,210.0,742.041,597.783,1078.206
Smp_342630.1,144.0,280.0,493.0,542.0
Smp_342640.1,0.0,17.861,22.347,6.447
Smp_342650.1,0.0,0.0,1.0,8.0
Smp_342660.1,2.161,59.197,30.011,34.891
Smp_342670.1,13.0,22.0,37.0,44.0
Smp_342680.1,4.0,2.0,0.0,11.0
Smp_342690.1,43.787,99.259,107.061,172.45
Smp_342690.2,18.213,59.757,114.906,142.567
Smp_342700.1,172.0,503.0,519.0,791.0
Smp_342710.1,125.407,600.883,575.677,698.036
Smp_342720.1,1.0,5.0,8.0,14.0
Smp_342730.1,35.0,197.0,62.0,214.0
Smp_342740.1,773.0,2571.0,2490.0,3070.0
Smp_342750.1,98.0,363.0,484.0,688.0
Smp_342760.1,25.0,84.0,80.0,128.0
Smp_342770.1,0.0,11.0,1.0,0.0
Smp_342780.1,9.866,23.565,8.885,28.711
Smp_342790.1,8.0,33.0,53.002,21.0
Smp_342800.1,21.651,40.492,27.887,100.18
Smp_342810.1,3.0,11.0,11.0,18.0
Smp_342820.1,1.0,27.0,32.0,77.0
Smp_342830.1,4.0,38.0,11.0,18.0
Smp_342840.1,11.497,57.327,39.335,96.126
Smp_342850.1,11.0,43.0,22.0,46.028
Smp_342860.1,36.248,109.437,88.395,148.568
Smp_342870.1,185.0,816.0,589.0,712.0
Smp_342880.1,15.059,185.066,97.593,191.857
Smp_342880.2,67.941,123.934,117.47,174.211
Smp_342890.1,5.0,28.0,32.0,17.0
Smp_342900.1,7.0,0.0,4.0,3.0
Smp_342910.1,91.889,182.733,190.865,273.635
Smp_342910.2,475.995,2005.989,1488.372,1942.487
Smp_342920.1,27.0,29.0,68.0,83.0
Smp_342930.1,165.0,501.0,420.0,619.0
Smp_342940.1,9.0,17.823,7.799,12.0
Smp_342950.1,51.0,222.0,187.0,183.0
Smp_342960.1,27.818,91.197,92.896,95.629
Smp_342970.1,33.0,136.0,194.0,223.0
Smp_342980.1,101.0,329.0,361.0,402.927
Smp_342980.2,0.0,0.0,0.0,5.073
Smp_342990.1,4.0,18.0,8.0,26.0
Smp_342990.2,0.0,0.0,0.0,0.0
Smp_343010.1,0.0,0.0,4.0,1.0
Smp_343020.1,0.0,0.0,1.0,1.0
Smp_343030.1,17.0,67.0,78.0,120.0
Smp_343040.1,6.0,18.0,25.0,17.0
Smp_343050.1,216.0,718.0,785.0,956.0
Smp_343060.1,5.0,6.0,0.0,0.0
Smp_343070.1,1.0,21.0,5.0,5.0
Smp_343080.1,0.0,0.0,0.0,0.0
Smp_343090.1,11.886,76.878,36.099,47.6
Smp_343100.1,1.0,3.0,4.0,12.0
Smp_343110.1,0.0,0.0,0.0,1.0
Smp_343120.1,63.0,199.0,106.0,299.0
Smp_343130.1,10.0,48.0,63.0,77.0
Smp_343140.1,0.0,15.0,8.0,16.021
Smp_343150.1,734.0,2036.0,1948.0,2542.0
Smp_343160.1,13.124,40.941,36.918,63.052
Smp_343170.1,2320.95,8436.46,7115.159,11269.042
Smp_343170.2,58.05,17.54,275.841,215.958
Smp_343180.1,71.0,245.0,217.0,400.0
Smp_343190.1,13.0,133.0,105.0,117.0
Smp_343200.1,25.0,105.0,50.0,115.0
Smp_343210.1,2.0,6.0,10.0,10.0
Smp_343220.1,55.0,264.0,242.0,316.0
Smp_343230.1,51.0,197.0,169.0,198.0
Smp_343240.1,1.0,26.0,30.0,30.0
Smp_343250.1,345.76,1004.948,832.239,1111.147
Smp_343260.1,7.0,27.0,38.0,81.0
Smp_343270.1,115.007,276.818,259.0,362.522
Smp_343280.1,84.402,248.738,245.826,398.156
Smp_343290.1,35.0,199.0,120.0,233.0
Smp_343300.1,43.737,210.851,148.121,202.906
Smp_343310.1,20.0,32.0,68.0,115.0
Smp_343320.1,622.0,1818.0,1835.0,2472.0
Smp_343330.1,1.0,9.0,6.0,24.0
Smp_343340.1,7.28,78.801,30.178,49.39
Smp_343350.1,361.0,1150.0,1072.0,1596.0
Smp_343360.1,10.0,52.0,27.0,27.0
Smp_343370.1,13.008,32.004,39.003,70.879
Smp_343380.1,48.0,139.281,154.0,261.0
Smp_343390.1,0.0,81.474,0.0,248.124
Smp_343400.1,67.0,291.0,206.0,210.0
Smp_343410.1,15.815,15.984,6.54,23.199
Smp_343410.2,16.998,37.571,42.749,72.661
Smp_343420.1,0.0,5.0,1.0,2.211
Smp_343430.1,64.0,124.0,145.0,292.0
Smp_343440.1,274.0,756.0,840.0,1156.0
Smp_343450.1,256.0,805.0,954.0,1236.986
Smp_343460.1,10.0,42.0,5.0,23.0
Smp_343470.1,135.0,401.0,348.0,515.0
Smp_343480.1,5.0,70.0,48.0,56.0
Smp_343490.1,0.0,0.0,1.0,3.852
Smp_343500.1,64.0,123.0,251.0,244.0
Smp_343510.1,3.0,10.0,20.0,9.0
Smp_343520.1,15.0,63.0,26.0,78.0
Smp_343530.1,42.0,174.0,125.0,161.0
Smp_343540.1,1237.0,3965.0,3506.0,6507.0
Smp_343550.1,22.0,156.0,64.0,86.0
Smp_343560.1,53.0,169.0,166.0,251.0
Smp_343570.1,597.0,1684.0,1710.0,2309.0
Smp_343580.1,495.0,1493.0,1505.0,1961.0
Smp_343590.1,4.0,22.0,6.0,17.0
Smp_343600.1,41.867,138.78,150.89,154.487
Smp_343610.1,1069.516,3214.598,2962.661,6059.992
Smp_343620.1,91.0,238.0,248.0,319.0
Smp_343630.1,33.0,119.0,124.0,202.0
Smp_343640.1,116.0,309.0,529.0,414.0
Smp_343650.1,265.0,831.0,753.0,641.0
Smp_343660.1,7.939,33.105,31.237,52.043
Smp_343670.1,0.0,2.0,2.0,10.0
Smp_343680.1,533.167,1614.161,1534.027,2609.839
Smp_343690.1,2.0,11.0,26.0,12.0
Smp_343700.1,146.64,396.545,561.868,674.611
Smp_343700.2,136.36,731.455,357.132,799.389
Smp_343710.1,49.0,59.0,99.0,145.0
Smp_343720.1,127.0,230.0,292.0,395.0
Smp_343730.1,18.0,68.0,86.0,91.0
Smp_343740.1,119.0,482.0,572.0,678.0
Smp_343750.1,66.0,212.001,208.0,280.0
Smp_343760.1,332.69,746.418,858.435,908.669
Smp_343760.2,429.006,1916.09,1028.888,2254.519
Smp_343770.1,122.0,254.0,392.0,583.0
Smp_343780.1,5.0,4.0,0.0,9.0
Smp_343790.1,105.0,559.0,487.0,659.0
Smp_343800.1,0.0,2.0,0.0,2.0
Smp_343810.1,31.0,31.0,55.0,84.0
Smp_343820.1,0.0,2.0,3.0,8.0
Smp_343830.1,1.0,45.0,12.0,35.0
Smp_343840.1,69.0,265.0,231.0,249.0
Smp_343850.1,19.0,39.0,28.0,71.0
Smp_343860.1,111.0,442.0,573.0,560.0
Smp_343870.1,0.0,4.0,5.558,2.568
Smp_343880.1,20.0,28.0,40.0,47.0
Smp_343890.1,100.968,413.041,391.822,542.817
Smp_343900.1,0.0,1.0,2.0,6.0
Smp_343910.1,37.621,332.184,289.75,337.087
Smp_343910.2,142.844,275.466,256.767,283.65
Smp_343920.1,160.0,431.0,409.0,485.0
Smp_343930.1,10.0,51.0,36.0,48.0
Smp_343940.1,13.0,85.0,49.0,84.0
Smp_343950.1,27.0,66.0,38.0,94.0
Smp_343960.1,4.0,26.0,8.0,18.0
Smp_343970.1,92.0,201.0,266.0,381.0
Smp_343980.1,0.0,0.0,1.03,0.0
Smp_343990.1,8.0,74.0,88.0,113.0
Smp_344000.1,28.0,146.0,103.0,178.0
Smp_344010.1,5.0,16.0,9.0,10.576
Smp_344020.1,77.0,317.0,263.0,403.0
Smp_344030.1,288.0,710.0,727.0,879.0
Smp_344040.1,0.0,0.0,2.0,4.0
Smp_344050.1,0.0,0.0,0.0,0.0
Smp_344060.1,298.0,912.0,1058.0,948.0
Smp_344070.1,0.0,0.0,0.0,2.0
Smp_344080.1,71.0,356.0,243.0,368.0
Smp_344090.1,84.0,332.0,337.0,563.0
Smp_344100.1,117.877,263.898,409.199,556.896
Smp_344110.1,532.0,1516.0,1768.0,1890.0
Smp_344120.1,0.0,1.0,0.0,0.0
Smp_344130.1,2.0,7.0,1.0,1.0
Smp_344140.1,14.0,46.0,50.0,55.0
Smp_344150.1,23.0,59.0,76.0,77.0
Smp_344160.1,4.0,26.0,30.0,42.0
Smp_344170.1,10.552,54.079,61.915,69.682
Smp_344180.1,39.0,142.0,106.0,174.0
Smp_344190.1,13.0,39.0,63.0,114.0
Smp_344200.1,63.0,114.0,167.0,158.0
Smp_344210.1,1.0,0.0,1.0,16.0
Smp_344220.1,0.0,15.0,7.0,22.0
Smp_344230.1,63.007,289.827,199.391,290.807
Smp_344240.1,323.996,830.996,792.0,1142.0
Smp_344250.1,24.248,66.703,38.026,56.618
Smp_344270.1,302.088,1028.0,974.0,1373.517
Smp_344280.1,196.191,416.389,471.828,551.685
Smp_344290.1,5.0,37.0,37.0,50.0
Smp_344300.1,0.0,0.0,0.0,1.072
Smp_344310.1,3.317,10.194,4.002,3.678
Smp_344320.1,184.0,769.0,494.0,750.0
Smp_344330.1,7.0,1.0,12.0,7.0
Smp_344340.1,66.0,183.0,306.0,187.0
Smp_344350.1,197.0,583.0,805.0,786.0
Smp_344360.1,67.0,170.0,289.0,338.0
Smp_344370.1,3.247,9.024,7.008,22.185
Smp_344380.1,128.0,612.0,346.0,521.0
Smp_344390.1,8.004,43.212,14.765,6.041
Smp_344400.1,77.0,211.0,189.001,220.001
Smp_344410.1,9.001,10.018,21.868,10.001
Smp_344420.1,0.0,9.266,65.418,131.385
Smp_344420.2,54.809,70.705,15.597,53.619
Smp_344430.1,263.862,443.27,707.06,774.445
Smp_344430.2,0.0,96.499,94.674,56.886
Smp_344440.1,22.0,39.0,60.0,59.0
Smp_344450.1,7.0,60.0,25.0,74.0
Smp_344460.1,99.0,237.14,208.0,390.435
Smp_344470.1,0.0,0.0,0.0,0.0
Smp_344480.1,0.0,0.0,0.0,89.0
Smp_344480.2,9.0,42.389,63.0,0.0
Smp_344490.1,0.0,0.0,0.0,0.0
Smp_344500.1,20.0,70.0,42.463,33.849
Smp_344500.2,0.0,0.0,23.537,29.151
Smp_344510.1,82.0,296.0,292.0,227.0
Smp_344520.1,0.0,11.0,0.0,1.0
Smp_344530.1,8.833,21.803,54.187,137.159
Smp_344530.2,65.167,242.197,153.813,189.841
Smp_344540.1,25.09,59.267,53.225,104.302
Smp_344540.2,127.515,604.068,193.555,462.543
Smp_344550.1,47.0,166.0,152.0,204.0
Smp_344560.1,41.0,119.0,79.0,131.0
Smp_344570.1,0.0,14.0,7.0,4.0
Smp_344580.1,804.0,1917.0,2081.0,2243.0
Smp_344590.1,0.0,0.0,0.0,0.0
Smp_344600.1,114.0,356.0,293.0,331.0
Smp_344610.1,806.844,4561.594,2707.729,5017.509
Smp_344620.1,28.156,319.406,151.271,298.491
Smp_344630.1,112.0,484.854,338.346,438.356
Smp_344630.2,0.0,3.146,3.654,6.644
Smp_344640.1,0.0,8.233,12.21,17.87
Smp_344650.1,504.209,1309.209,1205.484,1598.445
Smp_344660.1,1.0,0.0,0.0,2.0
Smp_344680.1,0.0,27.0,19.0,0.0
Smp_344680.2,13.0,0.0,0.0,28.0
Smp_344690.1,254.356,987.215,775.817,1590.426
Smp_344690.2,0.0,0.0,0.0,0.0
Smp_344690.3,0.0,0.0,0.0,0.0
Smp_344690.4,15.644,49.756,70.183,205.574
Smp_344710.1,46.001,207.424,228.911,308.673
Smp_344720.1,9.0,48.006,41.868,99.063
Smp_344730.1,0.0,0.0,5.0,4.0
Smp_344740.1,18.995,65.231,33.63,47.137
Smp_344750.1,0.0,0.0,0.0,0.0
Smp_344760.1,4.0,4.0,42.0,7.0
Smp_344770.1,189.0,750.0,661.0,678.0
Smp_344780.1,4.0,36.0,21.0,8.0
Smp_344800.1,379.0,1474.0,1043.0,1434.0
Smp_344810.1,127.0,320.0,309.0,515.0
Smp_344820.1,0.0,0.0,0.0,0.0
Smp_344820.2,0.0,0.0,0.0,0.0
Smp_344820.3,83.155,387.722,236.466,387.491
Smp_344830.1,0.0,0.0,0.0,0.0
Smp_344840.1,5.0,18.0,7.0,32.0
Smp_344850.1,0.0,0.0,0.0,9.0
Smp_344860.1,0.0,3.0,1.0,0.0
Smp_344870.1,160.0,556.0,568.0,842.0
Smp_344880.1,17.0,50.0,34.0,26.796
Smp_344890.1,2.0,11.0,0.0,11.0
Smp_344900.1,35.0,86.0,101.0,155.0
Smp_344910.1,48.244,126.552,114.812,134.041
Smp_344920.1,229.0,901.0,681.0,910.0
Smp_344930.1,702.784,2886.672,2623.577,4194.341
Smp_344930.2,242.617,0.0,0.0,0.0
Smp_344940.1,0.0,16.873,0.0,21.417
Smp_344950.1,25.0,61.0,76.0,34.0
Smp_344960.1,39.0,45.0,96.0,108.0
Smp_344970.1,56.0,235.0,124.0,216.0
Smp_344980.1,181.0,370.0,465.0,606.0
Smp_344990.1,154.0,529.0,636.0,929.0
Smp_345000.1,500.0,1246.0,1458.0,1708.0
Smp_345010.1,78.0,136.0,183.0,220.0
Smp_345020.1,4.0,0.0,4.0,4.0
Smp_345030.1,272.0,752.0,775.0,886.0
Smp_345040.1,71.0,280.0,210.0,427.0
Smp_345050.1,17.159,28.761,30.904,27.494
Smp_345060.1,0.0,0.0,0.0,0.0
Smp_345070.1,0.0,0.0,0.0,0.0
Smp_345070.2,3.0,12.0,21.0,16.0
Smp_345080.1,139.507,355.176,470.177,736.001
Smp_345090.1,105.0,311.0,418.0,385.0
Smp_345100.1,33.0,57.0,71.0,94.0
Smp_345110.1,3.0,16.0,13.0,28.0
Smp_345120.1,27.476,129.17,25.934,89.376
Smp_345130.1,6.927,7.795,22.98,39.173
Smp_345140.1,222.0,583.0,768.0,866.0
Smp_345150.1,41.724,151.662,92.387,103.589
Smp_345150.2,4.276,50.338,6.613,71.411
Smp_345150.3,0.0,0.0,0.0,0.0
Smp_345160.1,117.078,185.697,288.658,324.028
Smp_345170.1,57.0,183.0,156.0,234.0
Smp_345180.1,0.0,11.0,0.0,0.0
Smp_345180.2,1.0,0.0,3.0,19.001
Smp_345190.1,0.0,1.0,0.0,1.0
Smp_345200.1,0.0,0.0,0.0,0.0
Smp_345210.1,17.0,52.0,36.899,40.809
Smp_345220.1,76.899,276.271,397.001,540.268
Smp_345230.1,152.0,589.0,428.0,591.0
Smp_345240.1,0.0,5.0,0.0,7.0
Smp_345250.1,15.46,3.927,9.733,20.675
Smp_345260.1,180.0,458.0,500.0,574.0
Smp_345270.1,90.0,148.0,254.0,225.0
Smp_345280.1,2074.0,4145.001,4583.001,8470.0
Smp_345290.1,0.0,53.265,63.216,51.82
Smp_345300.1,95.0,344.0,332.0,504.0
Smp_345310.1,188.981,549.001,492.0,1007.965
Smp_345320.1,180.0,640.0,573.0,632.0
Smp_345330.1,47.06,108.929,81.883,122.611
Smp_345340.1,144.0,417.0,461.0,524.0
Smp_345350.1,286.0,730.0,668.0,1091.0
Smp_345360.1,1.0,20.482,22.001,20.0
Smp_345370.1,214.0,439.0,584.0,967.0
Smp_345380.1,120.907,388.148,336.593,431.42
Smp_345390.1,67.0,293.0,192.0,332.0
Smp_345400.1,43.0,185.0,224.0,328.0
Smp_345410.1,190.214,584.463,531.855,815.728
Smp_345420.1,20.785,70.018,84.001,105.985
Smp_345420.2,0.0,0.0,0.0,5.015
Smp_345430.1,0.0,0.0,1.007,2.046
Smp_345430.2,2024.543,8057.925,4952.027,7738.023
Smp_345440.1,81.0,256.0,253.0,341.0
Smp_345450.1,61.0,260.0,187.0,425.0
Smp_345460.1,100.0,130.0,366.0,259.0
Smp_345470.1,0.0,6.0,3.0,16.0
Smp_345480.1,0.0,0.0,26.002,0.0
Smp_345480.2,11.0,17.008,0.0,19.136
Smp_345490.1,38.522,329.859,356.582,568.567
Smp_345490.2,131.478,205.141,182.418,124.433
Smp_345500.1,0.0,3.0,0.0,1.0
Smp_345510.1,316.0,1031.0,1020.0,2112.0
Smp_345520.1,159.0,554.0,382.0,488.0
Smp_345530.1,62.352,83.997,134.284,169.571
Smp_345540.1,143.0,300.0,323.0,500.0
Smp_345550.1,283.0,636.0,684.0,1066.0
Smp_345560.1,149.0,485.0,391.0,589.0
Smp_345565.1,123.0,363.0,259.0,422.0
Smp_345570.1,1560.622,4931.383,5103.975,5190.15
Smp_345580.1,45.181,120.251,170.642,219.201
Smp_345590.1,0.0,6.036,6.693,0.0
Smp_345600.1,74.0,286.0,213.0,341.0
Smp_345610.1,1.0,3.0,6.0,1.0
Smp_345620.1,4.0,61.0,40.0,84.0
Smp_345630.1,1144.549,2994.236,1861.292,4448.802
Smp_345630.2,290.451,1769.764,2044.708,3013.198
Smp_345640.1,0.0,0.0,0.0,7.966
Smp_345640.2,0.0,0.0,0.0,0.0
Smp_345640.3,4.001,0.0,3.555,0.0
Smp_345650.1,0.0,4.0,0.0,0.0
Smp_345660.1,3.0,0.0,0.0,0.0
Smp_345670.1,0.0,0.0,0.0,118.453
Smp_345670.2,186.39,458.139,434.496,596.597
Smp_345680.1,465.0,1224.89,1100.0,2266.935
Smp_345680.2,0.0,1.11,0.0,1.065
Smp_345690.1,74.285,200.774,198.065,315.576
Smp_345700.1,52.0,157.0,160.0,154.0
Smp_345710.1,102.0,242.0,365.0,544.0
Smp_345720.1,16.0,28.0,49.0,65.0
Smp_345730.1,0.0,0.0,6.0,2.0
Smp_345740.1,279.647,1002.11,994.809,1257.595
Smp_345750.1,0.0,2.583,0.0,0.0
Smp_345760.1,0.0,8.789,3.671,1.861
Smp_345770.1,75.0,256.0,235.0,402.0
Smp_345780.1,32.2,102.31,110.617,234.393
Smp_345780.2,15.729,40.115,20.609,104.814
Smp_345790.1,0.0,0.0,0.0,0.0
Smp_345800.1,0.0,8.002,2.0,13.0
Smp_345810.1,26.552,124.941,102.782,101.24
Smp_345820.1,0.0,0.0,7.037,1.009
Smp_345830.1,232.0,839.0,804.0,1534.0
Smp_345840.1,53.0,256.0,242.0,397.0
Smp_345850.1,13.0,40.0,67.0,58.0
Smp_345860.1,123.0,362.0,314.0,417.0
Smp_345870.1,122.0,581.0,404.0,476.0
Smp_345880.1,12.0,23.0,33.0,42.0
Smp_345885.1,2.0,13.0,5.0,30.0
Smp_345890.1,11.0,50.0,76.0,129.0
Smp_345900.1,2.0,51.0,25.0,53.005
Smp_345910.1,39.0,205.0,168.0,173.0
Smp_345920.1,189.0,477.0,637.0,682.0
Smp_345930.1,6.0,1.0,8.0,5.0
Smp_345940.1,75.002,241.03,251.001,354.904
Smp_345950.1,164.0,497.0,498.0,602.0
Smp_345960.1,0.0,13.0,0.0,2.0
Smp_345970.1,251.001,122.841,193.356,618.299
Smp_345970.2,0.0,548.29,481.655,390.921
Smp_345980.1,21.0,125.0,39.0,44.0
Smp_345990.1,9.0,4.0,31.0,6.0
Smp_346000.1,20.0,102.0,51.0,72.0
Smp_346010.1,28.003,82.003,82.0,100.001
